Date,basin_potet,basin_actet,basin_dprst_evap,basin_imperv_evap,basin_intcp_evap,basin_lakeevap,basin_perv_et,basin_snowevap,basin_swrad,basin_ppt,basin_pk_precip,basin_tmax,basin_tmin,basin_snowcov,basin_total_storage,basin_surface_storage,basin_dprst_volcl,basin_dprst_volop,basin_gwstor,basin_imperv_stor,basin_intcp_stor,basin_lake_stor,basin_pweqv,basin_soil_moist,basin_ssstor,basin_pref_stor,basin_slstor,basin_soil_rechr,basin_capwaterin,basin_dprst_seep,basin_gwin,basin_pref_flow_in,basin_recharge,basin_snowmelt,basin_soil_to_gw,basin_sz2gw,basin_gwsink,basin_prefflow,basin_slowflow,basin_hortonian,basin_dunnian,basin_stflow_in,basin_stflow_out,basin_gwflow,basin_dnflow,basin_gwstor_minarea_wb,basin_cfs,basin_gwflow_cfs,basin_sroff_cfs,basin_ssflow_cfs,runoff_cfs
year-month-day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,Langleys,inches/day,inches/day,degrees,degrees,fraction,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches/day,inches,cfs,cfs,cfs,cfs,cfs
1990-03-02,5.1796,.0037,.0037,.0000,.0000,.0000,.0000,.0000,597.9452,.0000,.0000,22.1712,8.8714,.0000,1.5314,.1105,.0000,.1105,1.4203,.0000,.0000,.0000,.0000,.0000,.0006,.0004,.0002,.0000,.0000,.0023,.0658,.0000,.0023,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0136,.0144,.0136,.0635,.0000,27.2261,25.7594,.0000,.0001,7.8000
1990-03-03,5.3463,.0036,.0036,.0000,.0000,.0000,.0000,.0000,593.1269,.0000,.0000,23.0851,8.6407,.0000,1.5144,.1048,.0000,.1048,1.4091,.0000,.0000,.0000,.0000,.0000,.0005,.0003,.0002,.0000,.0000,.0021,.0645,.0000,.0022,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0134,.0141,.0134,.0624,.0000,26.6870,25.2530,.0000,.0001,7.4000
1990-03-04,4.9071,.0032,.0031,.0000,.0000,.0000,.0000,.0000,586.5626,.0000,.0000,20.7080,9.0393,.0000,1.4982,.0996,.0000,.0996,1.3981,.0000,.0000,.0000,.0000,.0000,.0005,.0003,.0002,.0000,.0000,.0020,.0633,.0000,.0021,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0131,.0138,.0131,.0613,.0000,26.1546,24.7529,.0000,.0001,7.8000
1990-03-05,4.8424,.0029,.0029,.0000,.0000,.0000,.0000,.0000,584.8754,.0000,.0000,20.8869,7.7423,.0000,1.4824,.0948,.0000,.0948,1.3872,.0000,.0000,.0000,.0000,.0000,.0004,.0003,.0001,.0000,.0000,.0019,.0621,.0000,.0020,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0128,.0136,.0128,.0602,.0000,25.6292,24.2596,.0000,.0001,7.4000
1990-03-06,5.0858,.0029,.0029,.0000,.0000,.0000,.0000,.0000,581.6893,.0000,.0000,22.0049,7.9871,.0000,1.4669,.0900,.0000,.0900,1.3764,.0000,.0000,.0000,.0000,.0000,.0004,.0002,.0001,.0000,.0000,.0018,.0610,.0000,.0019,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0126,.0133,.0126,.0592,.0000,25.1109,23.7731,.0000,.0001,7.4000
1990-03-07,4.9845,.0027,.0027,.0000,.0000,.0000,.0000,.0000,575.5606,.0000,.0000,21.9594,8.3338,.0000,1.4518,.0856,.0000,.0856,1.3659,.0000,.0000,.0000,.0000,.0000,.0003,.0002,.0001,.0000,.0000,.0017,.0599,.0000,.0018,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0123,.0130,.0123,.0581,.0000,24.5999,23.2936,.0000,.0001,7.4000
1990-03-08,4.9218,.0025,.0025,.0000,.0000,.0000,.0000,.0000,569.2938,.0000,.0000,20.9834,8.1696,.0000,1.4372,.0814,.0000,.0814,1.3555,.0000,.0000,.0000,.0000,.0000,.0003,.0002,.0001,.0000,.0000,.0017,.0588,.0000,.0017,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0121,.0128,.0121,.0571,.0000,24.0965,22.8214,.0000,.0000,7.1000
1990-03-09,5.5052,.0027,.0027,.0000,.0000,.0000,.0000,.0000,580.1850,.0000,.0000,24.5606,8.5718,.0000,1.4227,.0772,.0000,.0772,1.3452,.0000,.0000,.0000,.0000,.0000,.0003,.0002,.0001,.0000,.0000,.0016,.0578,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0118,.0125,.0118,.0562,.0000,23.6009,22.3564,.0000,.0000,7.1000
1990-03-10,5.4771,.0025,.0025,.0000,.0000,.0000,.0000,.0000,574.7762,.0000,.0000,25.1249,9.7723,.0000,1.4085,.0732,.0000,.0732,1.3351,.0000,.0000,.0000,.0000,.0000,.0002,.0002,.0001,.0000,.0000,.0015,.0567,.0000,.0015,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0116,.0122,.0116,.0552,.0000,23.1132,21.8988,.0000,.0000,6.4000
1990-03-11,4.9519,.0022,.0021,.0000,.0000,.0000,.0000,.0000,564.3756,.0000,.0000,24.0518,9.5905,.0000,1.3950,.0696,.0000,.0696,1.3252,.0000,.0000,.0000,.0000,.0000,.0002,.0001,.0001,.0000,.0000,.0014,.0558,.0000,.0014,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0114,.0120,.0114,.0543,.0000,22.6336,21.4488,.0000,.0000,7.1000
1990-03-12,4.7974,.0020,.0020,.0000,.0000,.0000,.0000,.0000,547.7584,.0000,.0000,23.2011,10.0029,.0000,1.3819,.0663,.0000,.0663,1.3155,.0000,.0000,.0000,.0000,.0000,.0002,.0001,.0001,.0000,.0000,.0014,.0548,.0000,.0014,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0111,.0117,.0111,.0534,.0000,22.1621,21.0066,.0000,.0000,7.4000
1990-03-13,4.8984,.0019,.0019,.0000,.0000,.0000,.0000,.0000,544.8140,.0000,.0000,23.0153,9.8913,.0000,1.3691,.0631,.0000,.0631,1.3059,.0000,.0000,.0000,.0000,.0000,.0002,.0001,.0001,.0000,.0000,.0013,.0539,.0000,.0013,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0109,.0115,.0109,.0526,.0000,21.6988,20.5722,.0000,.0000,7.4000
1990-03-14,4.8442,.0018,.0018,.0000,.0000,.0000,.0000,.0000,542.8933,.0000,.0000,22.5735,9.4297,.0000,1.3567,.0601,.0000,.0601,1.2964,.0000,.0000,.0000,.0000,.0000,.0002,.0001,.0001,.0000,.0000,.0012,.0530,.0000,.0012,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0107,.0112,.0107,.0517,.0000,21.2438,20.1456,.0000,.0000,7.8000
1990-03-15,4.7654,.0017,.0017,.0000,.0000,.0000,.0000,.0000,540.9552,.0000,.0000,22.0093,8.6433,.0000,1.3445,.0572,.0000,.0572,1.2872,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0012,.0521,.0000,.0012,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0104,.0110,.0104,.0509,.0000,20.7970,19.7270,.0000,.0000,7.8000
1990-03-16,4.7850,.0016,.0016,.0000,.0000,.0000,.0000,.0000,537.5338,.0000,.0000,21.0625,8.3990,.0000,1.3327,.0545,.0000,.0545,1.2781,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0011,.0513,.0000,.0011,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0102,.0108,.0102,.0501,.0000,20.3587,19.3164,.0000,.0000,6.7000
1990-03-17,4.5966,.0015,.0015,.0000,.0000,.0000,.0000,.0000,534.7720,.0000,.0000,20.5914,8.0304,.0000,1.3212,.0520,.0000,.0520,1.2691,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0011,.0504,.0000,.0011,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0100,.0105,.0100,.0494,.0000,19.9288,18.9139,.0000,.0000,6.4000
1990-03-18,4.7174,.0014,.0014,.0000,.0000,.0000,.0000,.0000,535.1246,.0000,.0000,21.0998,7.6617,.0000,1.3100,.0496,.0000,.0496,1.2603,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0010,.0496,.0000,.0010,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0098,.0103,.0098,.0486,.0000,19.5074,18.5193,.0000,.0000,6.7000
1990-03-19,4.7213,.0014,.0013,.0000,.0000,.0000,.0000,.0000,528.8589,.0000,.0000,22.5174,7.6360,.0000,1.2991,.0473,.0000,.0473,1.2517,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0010,.0489,.0000,.0010,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0096,.0101,.0096,.0479,.0000,19.0944,18.1328,.0000,.0000,7.4000
1990-03-20,4.6703,.0013,.0013,.0000,.0000,.0000,.0000,.0000,520.7750,.0000,.0000,22.6042,9.2147,.0000,1.2884,.0451,.0000,.0451,1.2432,.0000,.0000,.0000,.0000,.0000,.0001,.0001,.0000,.0000,.0000,.0009,.0481,.0000,.0009,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0094,.0099,.0094,.0472,.0000,18.6900,17.7542,.0000,.0000,7.4000
1990-03-21,4.0626,.0012,.0010,.0000,.0000,.0000,.0001,.0000,506.9448,.0003,.0002,21.6810,9.8853,.0000,1.2783,.0432,.0000,.0432,1.2349,.0000,.0000,.0000,.0000,.0000,.0002,.0001,.0000,.0000,.0001,.0009,.0474,.0001,.0009,.0002,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0092,.0097,.0092,.0465,.0000,18.2940,17.3837,.0000,.0000,7.8000
1990-03-22,2.6590,.0108,.0013,.0002,.0000,.0000,.0094,.0000,491.5867,.0237,.0046,15.4632,8.7647,.0000,1.2822,.0518,.0000,.0443,1.2268,.0000,.0075,.0000,.0000,.0000,.0036,.0035,.0000,.0000,.0094,.0009,.0468,.0041,.0009,.0046,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0090,.0095,.0090,.0459,.0000,17.9065,17.0225,.0022,.0008,7.8000
1990-03-23,4.5070,.0091,.0012,.0000,.0075,.0000,.0004,.0000,518.5071,.0000,.0000,20.8638,6.2047,.0000,1.2643,.0423,.0000,.0423,1.2189,.0000,.0000,.0000,.0000,.0000,.0032,.0032,.0000,.0000,.0004,.0009,.0461,.0000,.0009,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0088,.0093,.0088,.0452,.0000,17.5276,16.6692,.0000,.0005,7.8000
1990-03-24,4.0236,.0013,.0010,.0000,.0000,.0000,.0003,.0000,508.1184,.0000,.0000,20.0866,6.7196,.0000,1.2544,.0404,.0000,.0404,1.2110,.0000,.0000,.0000,.0000,.0000,.0029,.0029,.0000,.0000,.0003,.0008,.0454,.0000,.0008,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0086,.0091,.0086,.0446,.0000,17.1577,16.3239,.0000,.0004,7.8000
1990-03-25,4.0662,.0012,.0009,.0000,.0000,.0000,.0003,.0000,503.2994,.0000,.0000,19.1003,6.1853,.0000,1.2447,.0387,.0000,.0387,1.2034,.0000,.0000,.0000,.0000,.0000,.0026,.0026,.0000,.0000,.0003,.0008,.0448,.0000,.0008,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0085,.0089,.0085,.0440,.0000,16.7953,15.9864,.0000,.0004,7.8000
1990-03-26,4.2427,.0012,.0009,.0000,.0000,.0000,.0003,.0000,508.4291,.0000,.0000,19.1682,4.9745,.0000,1.2352,.0370,.0000,.0370,1.1959,.0000,.0000,.0000,.0000,.0000,.0023,.0023,.0000,.0000,.0003,.0008,.0442,.0000,.0008,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0083,.0087,.0083,.0434,.0000,16.4420,15.6567,.0000,.0003,7.4000
1990-03-27,4.1880,.0011,.0009,.0000,.0000,.0000,.0002,.0000,497.2824,.0000,.0000,19.5491,6.3514,.0000,1.2260,.0354,.0000,.0354,1.1885,.0000,.0000,.0000,.0000,.0000,.0021,.0021,.0000,.0000,.0002,.0007,.0436,.0000,.0007,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0081,.0085,.0081,.0429,.0000,16.0970,15.3345,.0000,.0003,7.4000
1990-03-28,2.2307,.0606,.0030,.0004,.0000,.0000,.0355,.0217,477.2699,.1039,.0345,13.1136,6.4334,.0000,1.2614,.0664,.0000,.0436,1.1814,.0000,.0228,.0000,.0000,.0000,.0136,.0136,.0000,.0000,.0355,.0009,.0432,.0147,.0009,.0128,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0080,.0083,.0080,.0424,.0000,15.7606,15.0240,.0093,.0029,7.4000
1990-03-29,.7343,.1922,.0105,.0004,.0000,.0000,.1209,.0604,459.1426,.2921,.0763,8.8834,4.7540,.1030,1.3532,.1266,.0000,.0726,1.1821,.0000,.0420,.0000,.0120,.0174,.0272,.0189,.0083,.0135,.1438,.0015,.0524,.0089,.0087,.0039,.0056,.0016,.0000,.0000,.0000,.0001,.0000,.0081,.0082,.0080,.0437,.0000,15.4335,15.1085,.0985,.0499,8.1000
1990-03-30,3.1488,.0750,.0015,.0000,.0420,.0000,.0194,.0120,482.4655,.0000,.0000,16.9974,3.1166,.0000,1.2704,.0696,.0000,.0696,1.1772,.0000,.0000,.0000,.0000,.0003,.0232,.0166,.0066,.0000,.0024,.0014,.0464,.0000,.0030,.0000,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0079,.0080,.0079,.0434,.0000,15.1398,14.8935,.0000,.0284,9.2000
1990-03-31,3.6420,.0039,.0017,.0000,.0000,.0000,.0022,.0000,472.1852,.0000,.0000,22.6384,6.5820,.0000,1.2587,.0666,.0000,.0666,1.1724,.0000,.0000,.0000,.0000,.0001,.0196,.0147,.0049,.0000,.0020,.0014,.0460,.0000,.0030,.0000,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0078,.0079,.0078,.0430,.0000,14.9242,14.6807,.0000,.0239,10.2000
1990-04-01,3.5987,.0033,.0016,.0000,.0000,.0000,.0018,.0000,464.8573,.0000,.0000,22.2042,8.2328,.0000,1.2477,.0637,.0000,.0637,1.1676,.0000,.0000,.0000,.0000,.0000,.0163,.0130,.0033,.0000,.0017,.0013,.0455,.0000,.0028,.0000,.0000,.0015,.0000,.0000,.0000,.0000,.0000,.0077,.0078,.0077,.0426,.0000,14.7057,14.4700,.0000,.0195,8.1000
1990-04-02,3.3103,.0029,.0014,.0000,.0000,.0000,.0015,.0000,461.5496,.0000,.0000,21.2174,8.4659,.0000,1.2373,.0611,.0000,.0611,1.1628,.0000,.0000,.0000,.0000,.0000,.0134,.0115,.0018,.0000,.0015,.0012,.0450,.0000,.0027,.0000,.0000,.0014,.0000,.0000,.0000,.0000,.0000,.0076,.0077,.0075,.0423,.0000,14.5917,14.2615,.0000,.0153,7.4000
1990-04-03,2.9323,.0125,.0020,.0002,.0000,.0000,.0103,.0000,449.4632,.0256,.0053,17.8704,7.6316,.0000,1.2429,.0695,.0000,.0613,1.1579,.0000,.0082,.0000,.0000,.0000,.0155,.0150,.0005,.0000,.0103,.0013,.0445,.0060,.0026,.0053,.0000,.0013,.0000,.0000,.0000,.0000,.0000,.0074,.0076,.0074,.0419,.0000,14.4517,14.0568,.0015,.0117,7.8000
1990-04-04,2.8131,.0093,.0013,.0000,.0042,.0000,.0038,.0000,449.3451,.0054,.0019,17.0330,6.1815,.0000,1.2316,.0650,.0000,.0596,1.1521,.0000,.0054,.0000,.0000,.0000,.0145,.0143,.0002,.0000,.0038,.0012,.0430,.0014,.0016,.0019,.0000,.0003,.0000,.0000,.0000,.0000,.0000,.0073,.0076,.0073,.0414,.0000,14.3107,13.8342,.0004,.0076,7.4000
1990-04-05,2.6051,.0696,.0041,.0005,.0000,.0000,.0580,.0070,444.8650,.1136,.0225,15.3630,5.1455,.0000,1.2685,.1010,.0000,.0706,1.1464,.0000,.0304,.0000,.0000,.0000,.0210,.0209,.0001,.0000,.0581,.0014,.0425,.0106,.0015,.0156,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0072,.0075,.0072,.0410,.0000,14.1197,13.6005,.0281,.0102,7.4000
1990-04-06,3.1237,.0344,.0015,.0000,.0304,.0000,.0025,.0000,445.2150,.0000,.0000,18.2588,4.3584,.0000,1.2270,.0678,.0000,.0678,1.1408,.0000,.0000,.0000,.0000,.0000,.0184,.0183,.0001,.0000,.0025,.0014,.0420,.0000,.0014,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0071,.0074,.0071,.0406,.0000,13.9044,13.3669,.0000,.0073,7.4000
1990-04-07,2.9865,.0035,.0014,.0000,.0000,.0000,.0022,.0000,437.8389,.0000,.0000,18.4259,6.6523,.0000,1.2165,.0651,.0000,.0651,1.1352,.0000,.0000,.0000,.0000,.0000,.0162,.0162,.0001,.0000,.0022,.0013,.0415,.0000,.0013,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0070,.0072,.0070,.0401,.0000,13.6808,13.1362,.0000,.0065,7.4000
1990-04-08,3.4225,.0034,.0015,.0000,.0000,.0000,.0019,.0000,440.8172,.0000,.0000,21.3840,6.8692,.0000,1.2063,.0623,.0000,.0623,1.1296,.0000,.0000,.0000,.0000,.0000,.0144,.0143,.0001,.0000,.0019,.0013,.0410,.0000,.0013,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0068,.0071,.0068,.0397,.0000,13.4421,12.9088,.0000,.0059,7.4000
1990-04-09,3.4630,.0031,.0014,.0000,.0000,.0000,.0016,.0000,439.7172,.0000,.0000,21.9047,7.4692,.0000,1.1965,.0597,.0000,.0597,1.1241,.0000,.0000,.0000,.0000,.0000,.0127,.0127,.0001,.0000,.0016,.0012,.0405,.0000,.0012,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0067,.0070,.0067,.0393,.0000,13.2107,12.6852,.0000,.0053,7.4000
1990-04-10,3.7025,.0029,.0015,.0000,.0000,.0000,.0014,.0000,439.9238,.0000,.0000,24.4146,7.0863,.0000,1.1870,.0570,.0000,.0570,1.1187,.0000,.0000,.0000,.0000,.0000,.0113,.0113,.0001,.0000,.0014,.0012,.0401,.0000,.0012,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0066,.0069,.0066,.0389,.0000,12.9764,12.4655,.0000,.0048,7.4000
1990-04-11,3.5714,.0026,.0014,.0000,.0000,.0000,.0012,.0000,438.0547,.0000,.0000,23.2139,8.1521,.0000,1.1780,.0545,.0000,.0545,1.1133,.0000,.0000,.0000,.0000,.0000,.0101,.0100,.0001,.0000,.0012,.0011,.0396,.0000,.0011,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0065,.0067,.0065,.0385,.0000,12.7491,12.2498,.0000,.0044,7.1000
1990-04-12,2.9020,.0021,.0011,.0000,.0000,.0000,.0011,.0000,423.1114,.0000,.0000,18.7176,7.2740,.0000,1.1695,.0524,.0000,.0524,1.1080,.0000,.0000,.0000,.0000,.0000,.0090,.0089,.0000,.0000,.0011,.0011,.0392,.0000,.0011,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0064,.0066,.0064,.0381,.0000,12.5254,12.0384,.0000,.0039,7.1000
1990-04-13,3.3383,.0021,.0012,.0000,.0000,.0000,.0010,.0000,418.2085,.0000,.0000,20.9598,7.0724,.0000,1.1611,.0502,.0000,.0502,1.1028,.0000,.0000,.0000,.0000,.0000,.0080,.0080,.0000,.0000,.0010,.0010,.0388,.0000,.0010,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0063,.0065,.0063,.0378,.0000,12.3069,11.8312,.0000,.0036,7.1000
1990-04-14,3.2234,.0019,.0011,.0000,.0000,.0000,.0008,.0000,414.3902,.0000,.0000,20.1275,7.0780,.0000,1.1530,.0482,.0000,.0482,1.0976,.0000,.0000,.0000,.0000,.0000,.0072,.0071,.0000,.0000,.0008,.0010,.0384,.0000,.0010,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0062,.0064,.0062,.0374,.0000,12.0930,11.6283,.0000,.0032,6.7000
1990-04-15,2.6824,.0016,.0009,.0000,.0000,.0000,.0007,.0000,405.1104,.0000,.0000,17.1139,6.2125,.0000,1.1454,.0464,.0000,.0464,1.0925,.0000,.0000,.0000,.0000,.0000,.0064,.0064,.0000,.0000,.0007,.0009,.0380,.0000,.0010,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0061,.0063,.0060,.0370,.0000,11.8836,11.4297,.0000,.0029,7.1000
1990-04-16,.6418,.0834,.0038,.0004,.0000,.0000,.0526,.0265,385.0052,.1484,.0327,9.7043,5.3946,.0000,1.2044,.0911,.0000,.0597,1.0889,.0000,.0313,.0000,.0000,.0076,.0168,.0166,.0002,.0076,.0611,.0012,.0392,.0140,.0023,.0062,.0009,.0002,.0000,.0000,.0000,.0000,.0000,.0060,.0062,.0060,.0369,.0000,11.6788,11.2788,.0352,.0101,7.1000
1990-04-17,2.6078,.0420,.0011,.0000,.0313,.0000,.0096,.0000,398.9147,.0000,.0000,17.9539,5.2963,.0000,1.1566,.0575,.0000,.0575,1.0843,.0000,.0000,.0000,.0000,.0000,.0148,.0146,.0001,.0000,.0020,.0012,.0379,.0000,.0013,.0000,.0000,.0001,.0000,.0000,.0000,.0000,.0000,.0059,.0061,.0059,.0366,.0000,11.4842,11.1017,.0000,.0059,7.4000
1990-04-18,2.7100,.0027,.0011,.0000,.0000,.0000,.0017,.0000,391.3923,.0000,.0000,17.9093,7.3602,.0000,1.1480,.0553,.0000,.0553,1.0797,.0000,.0000,.0000,.0000,.0000,.0130,.0129,.0001,.0000,.0017,.0011,.0375,.0000,.0012,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0058,.0060,.0058,.0363,.0000,11.3091,10.9281,.0000,.0052,7.4000
1990-04-19,2.4602,.0024,.0009,.0000,.0000,.0000,.0015,.0000,386.4996,.0000,.0000,15.6516,6.2955,.0000,1.1400,.0533,.0000,.0533,1.0751,.0000,.0000,.0000,.0000,.0000,.0115,.0115,.0000,.0000,.0015,.0011,.0372,.0000,.0011,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0057,.0059,.0057,.0361,.0000,11.1253,10.7580,.0000,.0046,7.1000
1990-04-20,1.7421,.0019,.0006,.0000,.0000,.0000,.0013,.0000,383.4646,.0000,.0000,13.2469,5.9203,.0000,1.1325,.0516,.0000,.0516,1.0706,.0000,.0000,.0000,.0000,.0000,.0102,.0102,.0000,.0000,.0013,.0011,.0369,.0000,.0011,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0056,.0058,.0056,.0358,.0000,10.9604,10.5924,.0000,.0041,7.4000
1990-04-21,2.0033,.0018,.0007,.0000,.0000,.0000,.0011,.0000,381.3904,.0000,.0000,14.5690,3.9647,.0000,1.1251,.0499,.0000,.0499,1.0661,.0000,.0000,.0000,.0000,.0000,.0091,.0091,.0000,.0000,.0011,.0010,.0365,.0000,.0010,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0055,.0057,.0055,.0355,.0000,10.7861,10.4308,.0000,.0037,7.8000
1990-04-22,2.1130,.0651,.0035,.0004,.0000,.0000,.0458,.0154,374.8986,.1090,.0262,13.8261,4.1386,.0000,1.1636,.0843,.0000,.0591,1.0618,.0000,.0252,.0000,.0000,.0000,.0175,.0174,.0000,.0000,.0458,.0012,.0365,.0120,.0012,.0108,.0000,.0000,.0000,.0000,.0000,.0000,.0000,.0055,.0056,.0054,.0353,.0000,10.6185,10.2787,.0227,.0078,7.8000
1990-04-23,1.7365,.1988,.0104,.0004,.0000,.0000,.1363,.0516,365.8330,.2708,.0553,11.6821,3.6488,.0000,1.2300,.1337,.0000,.0874,1.0663,.0000,.0462,.0000,.0000,.0003,.0297,.0194,.0104,.0000,.1432,.0018,.0474,.0051,.0100,.0037,.0066,.0016,.0000,.0000,.0000,.0001,.0000,.0057,.0055,.0056,.0373,.0000,10.4571,10.5310,.1003,.0611,7.4000
1990-04-24,1.5899,.1539,.0081,.0005,.0000,.0000,.1107,.0346,359.7832,.2003,.0402,11.9506,4.0823,.0000,1.2707,.1685,.0000,.1080,1.0678,.0000,.0605,.0000,.0000,.0004,.0341,.0198,.0143,.0000,.1140,.0022,.0452,.0036,.0071,.0055,.0032,.0016,.0000,.0000,.0000,.0000,.0000,.0057,.0055,.0056,.0381,.0000,10.3306,10.6220,.0676,.0672,7.8000
1990-04-25,1.0707,.1219,.0066,.0004,.0000,.0000,.0892,.0257,357.8423,.1676,.0273,8.6995,2.1159,.0000,1.3107,.1989,.0000,.1250,1.0691,.0000,.0739,.0000,.0000,.0039,.0387,.0197,.0190,.0034,.0955,.0026,.0457,.0029,.0070,.0016,.0028,.0016,.0000,.0000,.0000,.0000,.0000,.0058,.0054,.0057,.0387,.0000,10.2923,10.7176,.0659,.0846,8.1000
1990-04-26,1.7391,.0817,.0015,.0000,.0739,.0000,.0062,.0000,372.6051,.0000,.0000,11.3228,.0507,.0000,1.2233,.1210,.0000,.1210,1.0676,.0000,.0000,.0000,.0000,.0002,.0345,.0173,.0172,.0000,.0025,.0025,.0427,.0000,.0041,.0000,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0057,.0055,.0057,.0386,.0000,10.3156,10.7181,.0000,.0664,8.1000
1990-04-27,2.2210,.0042,.0019,.0000,.0000,.0000,.0023,.0000,381.9902,.0000,.0000,14.1834,.5769,.0000,1.2134,.1168,.0000,.1168,1.0659,.0000,.0000,.0000,.0000,.0001,.0307,.0153,.0153,.0000,.0022,.0024,.0425,.0000,.0040,.0000,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0057,.0055,.0057,.0385,.0000,10.4647,10.7059,.0000,.0604,8.1000
1990-04-28,1.8883,.0035,.0015,.0000,.0000,.0000,.0019,.0000,365.6920,.0000,.0000,12.0908,1.1341,.0000,1.2043,.1129,.0000,.1129,1.0642,.0000,.0000,.0000,.0000,.0001,.0271,.0136,.0135,.0000,.0019,.0023,.0423,.0000,.0039,.0000,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0057,.0056,.0057,.0384,.0000,10.5627,10.6838,.0000,.0546,7.8000
1990-04-29,2.3063,.0035,.0018,.0000,.0000,.0000,.0017,.0000,371.0301,.0000,.0000,16.6679,1.3122,.0000,1.1951,.1089,.0000,.1089,1.0624,.0000,.0000,.0000,.0000,.0000,.0238,.0120,.0118,.0000,.0016,.0022,.0421,.0000,.0039,.0000,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0057,.0056,.0056,.0383,.0000,10.6518,10.6542,.0000,.0491,7.8000
1990-04-30,2.1470,.0031,.0016,.0000,.0000,.0000,.0014,.0000,361.3279,.0000,.0000,14.9586,3.6422,.0000,1.1864,.1051,.0000,.1051,1.0606,.0000,.0000,.0000,.0000,.0000,.0207,.0107,.0100,.0000,.0014,.0021,.0419,.0000,.0038,.0000,.0000,.0016,.0000,.0000,.0000,.0000,.0000,.0056,.0056,.0056,.0381,.0000,10.6671,10.6192,.0000,.0438,7.4000
